date,y_zeta_0.001,y_zeta_0.005,y_zeta_0.009,y_zeta_0.012,y_zeta_0.016,y_zeta_0.02
2020-05-12,152.87259007706822,113.87570206042332,79.73676930853821,64.11994653045116,52.76026384217548,42.494290598178644
2020-05-13,143.42300599116493,111.45517044307682,78.95320574524374,63.7949667387024,52.678419226770586,42.44725827672427
2020-05-14,134.62219684722368,108.80014616970593,78.3884200877139,63.757115521994706,51.930300875951,42.1177983561493
2020-05-15,126.14693900555,107.03412647953662,77.56294449299521,63.653064852999115,50.50595642946382,41.931800615944105
2020-05-16,119.59004770995489,105.18472835778631,77.0649617900711,63.60913474181877,49.830557028325316,41.95529202762982
2020-05-17,111.45094245335964,103.79690677031373,76.96113273408562,62.18582491478812,49.03144939742652,41.738940043610924
2020-05-18,103.986598359745,101.97766261936094,75.53907041863806,61.91676212007116,49.62109974642496,41.78141751554305
2020-05-19,96.76130757317671,100.668967042329,75.09891786558295,61.221122242327716,48.826752338864765,41.55719955216486
2020-05-20,90.08751757885597,98.89378916751987,73.90032206779361,61.00869202009314,48.157480929521796,41.3444740102182
2020-05-21,83.90111223156964,97.3340522434043,73.12018578730415,60.23712016080931,48.03264551280297,41.20290621151822
2020-05-22,79.2650419963202,95.93323858423872,72.69611067199274,59.52546111602341,48.23723417888181,41.07990720044668
2020-05-23,73.10517017075635,94.53995993580436,71.92006782096675,58.504099009925966,48.396199930034705,40.790633306738094
2020-05-24,68.25772926189215,92.26133418516629,70.66941047423909,58.471963313343906,48.31303813583714,40.56258300872717
2020-05-25,63.384004676894484,90.24106498446976,69.9476502512148,57.87284023248373,47.864774074687126,40.26547026213895
2020-05-26,60.938592111902274,87.96365400692947,68.92430131026225,58.11041810184488,47.498571103497575,40.192339054933235
2020-05-27,56.84239459341998,85.91294690790659,69.53869115602107,56.9812383633359,47.398399794829125,39.926511421777484
2020-05-28,51.892510310195334,84.62081250899477,68.10197838537945,56.707069862609224,47.101821497977504,39.92981085053759
2020-05-29,48.566113764832565,82.00466704133669,66.93767439764284,56.52752717108268,46.84283154801186,39.53585095616685
2020-05-30,45.44784205247821,80.27702156073083,66.28034415608509,56.64160835432585,46.001489200161664,39.325638511169686
2020-05-31,42.03997968301783,78.6024087977814,65.57824798800954,56.38477052648716,45.8005805366177,39.05734926695012
2020-06-01,38.20943002812499,77.06608996499753,64.9810700439317,56.06659847285359,45.29115429536587,38.94126382006431
2020-06-02,31.960772452136307,75.07542678505995,64.70005501416165,55.379127908585296,44.99828230112079,38.48085356753973
2020-06-03,27.322877263618793,73.76227794037192,63.05346053241009,55.56306447974969,44.90591965620452,38.21199520615792
2020-06-04,27.235084562922378,70.62590146149866,62.78199481250315,55.20864403050398,44.645320737940246,37.85519873004071
2020-06-05,25.768834361755214,68.64664971369477,61.978902619701735,54.28631000705248,44.722194650403345,37.5406313188812
2020-06-06,23.247610809464422,65.89081887507784,61.001424583840354,53.361001200605685,44.99619411861796,37.286420583373406
2020-06-07,22.091219018735472,63.20455504095815,60.1235372101326,52.7041271699366,44.697771967439536,37.388163164999234
2020-06-08,20.895143938935565,60.80039726942632,59.98827868328616,52.07274025534872,44.435286006786114,37.51038394596075
2020-06-09,20.930833523372517,58.80181657612645,58.71123320647912,51.346454439510524,44.14177379398811,37.44226092761606
2020-06-10,20.107055229234938,56.544716390357905,57.49815055074811,50.79119472469017,43.66324632808951,37.2205761004098
2020-06-11,17.65220072573212,55.749615703103174,56.499592545914034,50.31570226841403,43.535596519872946,37.11599569536938
2020-06-12,16.813438901685714,54.33368023443856,55.95234891073019,49.641832483378245,42.624065968377295,37.47397477753543
2020-06-13,17.047989174465627,52.72653350653636,54.62567951287053,49.14847383759521,42.66330903981695,37.167001731572874
2020-06-14,16.06345562260695,51.41944291978895,54.09021609629298,48.81044692862626,42.610339969552214,37.11845076707665
2020-06-15,15.296360682825698,50.53794973320938,53.00041794274465,48.31138538434624,42.38055577495693,36.72770578458219
2020-06-16,13.342933078902321,49.328822400810594,52.19744176341231,48.25498244822653,41.97806766092026,36.583180107817384
2020-06-17,12.515218221232804,47.98992821511062,52.577506364436665,47.70000268753374,41.87708019947845,36.4320189989657
2020-06-18,11.95347836081593,46.32594123446347,52.470387682156435,47.38869512135803,41.396362546014075,36.624208459185475
2020-06-19,11.573656661468405,44.64140252922868,51.876008991486785,47.42796098299152,41.15081626416717,36.17769685521538
2020-06-20,9.89291435039926,43.38925383975582,51.60643444752494,47.26062282712186,40.348597832644586,36.12726057620133
2020-06-21,8.532102859732603,42.680669515533886,50.57664440252407,46.95615030254174,39.74467364758354,35.810181785008076
2020-06-22,7.489413690461004,41.038639578499186,49.51109140367909,46.071936102269774,39.40735707922358,35.345975556457944
2020-06-23,7.179341887924615,39.353419322241805,48.76302646996933,45.490517818642864,39.768662242043305,34.86557048278777
2020-06-24,6.595733199636622,37.18176052234973,47.48411212359209,45.09160522882822,39.563713870580095,34.96040983432056
2020-06-25,6.632963765497918,35.698957107708104,46.25742430145675,43.69547513817975,39.619257939488584,34.65241208834534
2020-06-26,5.355152985050582,34.99531717767959,45.77667470031437,42.835008238585694,39.463970219006335,34.47939066477391
2020-06-27,4.404025896459212,34.16676062040977,44.8014783677088,42.12764532901211,39.02964024785726,34.00910793903396
2020-06-28,4.16970725054069,32.81243781268177,44.21090656870434,41.28116537276961,38.67285663269106,33.6903444661235
2020-06-29,3.441702330007821,31.088093427150937,43.855152721902094,41.38502571618128,38.443010492129595,33.49676355695241
2020-06-30,3.441702330007821,30.54722369459785,43.327567884385886,40.585205224156844,37.9627140150828,33.77540780765805
2020-07-01,3.83381480892721,31.509115467949886,42.6074909465228,40.11790398249782,37.299495181167124,33.361905571940795
