date,y_zeta_0.001,y_zeta_0.005,y_zeta_0.009,y_zeta_0.012,y_zeta_0.016,y_zeta_0.02
2020-05-13,116.56290120772522,142.63773029817443,137.75733125008293,131.24198812644752,117.20631841916344,106.99026114932433
2020-05-14,109.62250635612037,136.62590397094792,134.80772751374937,127.7420401215106,115.41422807974881,105.84618453621556
2020-05-15,102.5723668414301,131.83367145157808,130.93294210429585,124.29602949682896,113.16063926758028,104.49050130835211
2020-05-16,94.75989485114594,124.19213348565034,127.17810837450892,121.34950937529656,110.84628825710446,103.42635113225656
2020-05-17,86.74540419993471,118.50690465827954,122.96839451392836,118.91793518024909,109.55530510474354,101.83352070093812
2020-05-18,79.7455893137418,112.11071363115123,119.70306207340201,115.53727591062882,107.66273759977584,100.58112442663953
2020-05-19,74.00070727482861,107.80842691287538,117.19633976628586,112.4902015501166,105.06475953501176,98.27981479171598
2020-05-20,65.28115684014848,102.34142940548583,111.84214973111607,107.91569883627912,102.20698223453915,97.20126921812994
2020-05-21,59.76704743165324,98.62206037195054,106.48031683705003,104.64794937465543,99.05002763508885,94.98685500266426
2020-05-22,55.381294119054886,91.36186103184411,102.75581715795413,100.9471252297942,96.53889081285453,93.1741749497858
2020-05-23,51.24145995532448,87.69420030493372,99.10819923584421,98.18271943233125,94.50468864039516,90.8575226199699
2020-05-24,47.59516722162124,80.97144421691226,96.22254368438064,95.1270009191727,91.39906399063771,88.62084933705948
2020-05-25,44.0680418020205,75.24408099772707,91.0710491338148,92.56896539234727,89.41256941303627,86.28766880457131
2020-05-26,41.595449257815524,69.56679850155085,87.08530246494539,89.56781596124603,87.69277082232163,84.61119231782989
2020-05-27,37.68969813586128,66.00803194637396,84.09391292593298,87.29416791774975,85.49683984029994,82.42503768241097
2020-05-28,31.225645208131017,60.362845705126915,79.65945767493292,84.2138043947478,84.19153898028154,80.71517033098269
2020-05-29,25.580968136825952,55.92303559930849,76.15585699427434,81.1134137811883,82.26150645246878,78.235188325207
2020-05-30,23.14711607646163,50.33699568512429,72.2918259004367,78.30281142471256,79.22275303581671,76.31860850861075
2020-05-31,21.377174809119854,47.132387848998185,69.00880284773453,75.23441316436882,77.3797389373344,74.54948984707664
2020-06-01,18.516235588743278,43.64612894199283,66.61462592058375,72.11692762095974,75.14161528597234,72.7900053651787
2020-06-02,15.521478589386794,42.34166823833054,61.78189866071259,69.39937361153336,72.88529685034197,71.18819868435396
2020-06-03,17.28594910802344,40.61997837693735,60.20833704821623,67.26209503906047,69.43901071350112,69.87305924935822
2020-06-04,18.178326158199035,39.766274051488665,58.34478100558717,64.56475411246846,67.26585609634338,68.91412557671522
2020-06-05,16.750810887490122,39.599986359408035,56.27883617464842,62.72439579248086,64.99758390506291,67.98185295329105
2020-06-06,15.213966063778377,38.53232317216946,54.461386194460445,60.452356823210295,63.59932833487151,65.94485060023422
2020-06-07,13.782666864480035,37.30221522317931,51.67134595619187,57.92502093089306,62.4283406963379,64.4382597471243
2020-06-08,14.114537154322282,36.08428517102547,48.68239651975541,55.6297701684888,60.95619728716707,63.36805606781603
2020-06-09,14.811561991945027,34.11436652268954,48.28605735049829,52.656333298670894,57.90343735508651,61.64413163412502
2020-06-10,11.822743470073064,30.401018187318797,44.63638225361575,49.59743854197775,57.8674850374584,60.38687289358669
2020-06-11,10.930606120900471,27.43821130211099,43.763776474277414,47.50303477286688,56.47548720135757,57.66050590657208
2020-06-12,12.652885525977567,25.719394511121155,40.98032114376603,45.82703091195803,55.10938161613622,56.50321459825629
2020-06-13,10.815497123844692,25.093583784831857,37.42073552965828,44.15398886146233,52.98787401613584,55.01663773080163
2020-06-14,11.20996882745963,21.67604192999011,35.506491868869524,42.908539023988965,50.086994081290435,53.80093304725869
2020-06-15,9.35267262298109,20.340496017831473,33.78191924938683,41.58583771867072,48.33538220478083,51.7217952950751
2020-06-16,7.971365651497542,18.290349339911376,31.062681526776156,40.91382564187084,47.234254733711744,50.69231655115577
2020-06-17,9.915111578703536,16.678802759385018,28.40663915968538,39.08283152813306,44.49525468514313,48.09133513625219
2020-06-18,10.41513431204005,14.234428574365307,27.25085546948019,38.77797935789632,43.14294448202895,47.30781716592093
2020-06-19,8.16525278321412,13.369742916822577,24.74755108433841,38.52671885786047,41.26632970892895,46.05735692716783
2020-06-20,8.319688997637838,12.582199910870097,24.360476378230093,36.04714122738268,40.102556361455875,45.65115023149079
2020-06-21,6.733236018975332,11.21374146072083,22.5396155201153,34.64811759100906,39.367553049283416,44.03242271227109
2020-06-22,5.804134815500805,9.749962297673546,22.174329556309782,32.29444505601852,38.2472975356967,43.047240817737894
2020-06-23,5.170971899157783,10.11720397317561,21.526077784378117,31.206718118829905,36.335692836311146,41.24297893528304
2020-06-24,3.8585326496310324,9.96556471384703,21.743300543233392,30.76895393556939,35.66188041628466,41.21943752183617
2020-06-25,1.9243942577365252,9.471056319839178,19.46737007953038,29.359920962422333,34.26580547012961,40.79665086886933
2020-06-26,3.3718590280575285,6.988267966203475,18.80293921850767,26.973759436972063,32.97516544978783,39.81781996285869
2020-06-27,3.0155406771663973,4.6378029388104665,18.158284359233583,27.042567471906274,31.91766188579318,38.42861096759708
2020-06-28,3.0155406771663973,4.9882404016494295,17.628274234930593,24.693967967502118,31.24004474578679,38.004647784459515
2020-06-29,3.189876704507935,5.412489889598145,16.875306661852704,24.72288556649364,30.121488022633134,37.240841377778196
2020-06-30,3.7867646046028884,4.949059658414644,15.929496974503834,22.95619809340137,30.39723073239781,36.62993350723373
2020-07-01,4.424080088719874,5.455054120954183,14.789210588228121,20.82546377166471,29.503709216310707,35.53377159418004
