date,y_zeta_0.001,y_zeta_0.005,y_zeta_0.009,y_zeta_0.012,y_zeta_0.016,y_zeta_0.02
2020-05-13,127.51977598186417,140.77237977419344,114.96495632488673,97.89455183653754,81.13174058144412,66.67715780468922
2020-05-14,121.48735817527654,135.8961409911409,112.8216718888073,96.9488831526487,79.92624260086386,66.24313481305414
2020-05-15,112.63567941963123,132.81512670545555,111.08559218503991,95.17826188736292,79.06897093491098,65.92951643674309
2020-05-16,104.78914012698334,127.99726540663877,110.32236825039875,92.69937870277504,77.74583082766416,65.42826723857183
2020-05-17,97.27267882771969,124.16683091025278,108.12278513784851,90.91256614158397,76.00362838540117,65.21686566672564
2020-05-18,87.92394399810046,118.93548650787147,105.88941953469615,89.94588764110526,75.17851931736656,64.36639645689559
2020-05-19,80.45338829383935,114.20945066106717,103.05643557158442,87.68922398719297,74.16487228104997,64.0874941154453
2020-05-20,73.3164980579776,110.23739844979266,101.01459504375876,86.60517114954061,72.77388818999671,63.16984624775061
2020-05-21,65.02523266295424,106.19793209371846,98.40832656112802,84.78497216474534,72.3787140889921,62.453267202959715
2020-05-22,60.86078464207278,100.65182493160177,96.01853429957832,83.87083040487153,71.71478163204739,61.984472085762675
2020-05-23,56.82879692729975,94.66826933811065,92.7088820822561,83.36124960612617,71.32928876283374,61.99719982265901
2020-05-24,54.11468574581492,89.84953312086867,90.83708804117455,81.68229573318176,70.5755013371916,61.121203133360474
2020-05-25,52.4221729426184,85.85398782995391,88.59395127313502,80.15038410175558,69.74633227178086,60.71520178232113
2020-05-26,47.06993599500595,81.78111155576606,85.9195834758771,79.86922692685582,69.21836248910263,60.425622556854854
2020-05-27,44.17888079365631,79.46030712697936,84.57744620728978,78.03278217910128,68.45809226964215,60.00596997967062
2020-05-28,41.8251241924539,77.06981688624249,82.96995650536134,77.67468458611829,67.67274456530347,59.84051701835916
2020-05-29,38.75992277180042,73.81722025551139,80.75248185364694,75.84967819472266,66.90686298275277,59.47921129747142
2020-05-30,35.588489217058246,73.04210553133603,79.47081104224449,74.11223837726862,66.01898407644327,58.88232057434356
2020-05-31,34.143356035610815,69.79200876353812,76.97751725066296,73.3645783241425,66.05302427456418,58.64533068856246
2020-06-01,29.62999086528956,68.09429118676516,76.08548416049243,71.67300667233101,65.26173405081681,58.206018138291256
2020-06-02,30.56051305005301,64.57061724743004,75.25235572570858,70.41073472525115,64.28322406988082,57.37461781059081
2020-06-03,27.622667861999854,61.06091799458117,72.49315229112415,69.52764944549794,63.62641394401154,57.04692434272009
2020-06-04,26.710842940616285,58.66469133773373,70.61205631143014,67.52206483695582,62.90994367145693,56.879264861408316
2020-06-05,24.131330790055568,56.09671433894847,68.73545323407367,67.02988816159342,61.7671554273013,56.00848125049656
2020-06-06,21.54625118978854,52.34894644355422,67.36623944778344,66.05678044521916,61.20638933015723,55.32194584929313
2020-06-07,18.40779141542663,50.232887114424926,66.19720796047383,64.77752859091143,60.613250322207655,54.91875590763735
2020-06-08,17.35707069952679,46.21834404280181,64.73141778850767,64.41318535405468,60.04842156276864,54.41444988355666
2020-06-09,12.611742062557397,43.24721986371001,62.84201194554599,63.27574163898167,59.267545935875,53.963711771139735
2020-06-10,10.865366584350578,41.040893229174635,60.59126375466151,62.20534846187945,58.33675871857171,53.85530679075268
2020-06-11,8.963875470805176,38.754181104192405,59.28810181535371,61.18817710179605,57.77597013378756,52.6750779305702
2020-06-12,6.916948957523603,37.63068518323675,57.550063985621385,59.71445156372491,57.337212821209484,51.97051453079975
2020-06-13,6.342850333095835,36.045745702954214,55.155591224333996,58.75847065302818,56.51325191722382,51.7814814946569
2020-06-14,4.900706817576894,33.643738133736136,52.99042307236385,57.25642988461204,55.36481356278997,50.96928293678693
2020-06-15,5.18469502656599,32.660470296111555,51.404254731454635,56.061943339699845,54.47022146485673,50.96981653646742
2020-06-16,6.9684958650007855,31.592572686692698,49.882687239635075,54.37638928533305,53.817609024771265,50.296214492421555
2020-06-17,6.341314043657417,28.403357066707887,49.2361100033259,53.20525739508842,53.61850667503002,49.55618288112137
2020-06-18,7.5067411750484965,25.48559193617722,48.252547643167816,51.481447070821645,52.620338807467554,49.42673110019079
2020-06-19,7.431215211728943,24.246768572785943,47.148494427810746,51.20993229319329,51.762490658002086,49.00899837591121
2020-06-20,7.970847169100471,22.413941233795878,45.41117069830487,50.64248816471893,51.20158512551813,48.691864869993545
2020-06-21,8.578120990581667,19.71284987560358,44.25403484610738,49.9771553859061,50.15137531804041,48.39988388389264
2020-06-22,6.602572235763512,17.604737119869366,42.96608577895258,48.66907541969807,50.086735437430576,47.620362523701814
2020-06-23,4.8187713973287165,17.170120244160838,41.56746345086123,48.306825515636916,49.567473780173586,47.23770949497952
2020-06-24,4.765235482621219,17.20325940714648,39.74426326651154,47.340145796990676,48.55111190531442,46.408859253896324
2020-06-25,3.029943122454595,16.87698237893168,38.511170973619514,46.34775944694242,47.465672795439396,46.23414690164528
2020-06-26,3.1196118018078622,13.987975494846417,36.95552755749046,44.43595722168148,47.25134332308283,46.12450990336409
2020-06-27,3.101599734589334,13.388197568702541,36.04794908899732,42.89540781702528,46.01987258386553,45.13354390059892
2020-06-28,1.642371776296632,14.717975797558276,35.82036032652465,41.763046997397424,45.31920001189998,44.67817614759827
2020-06-29,1.642371776296632,14.13258869912367,33.34914602571748,40.714592434574506,43.94814875256607,43.61659174506236
2020-06-30,1.642371776296632,13.848686842530194,31.54266325757239,39.186140046012774,43.66923170059354,43.625676663739725
2020-07-01,2.2083837386625778,12.348965866746537,30.990898616123378,38.498322002803384,42.7702467982831,43.32481902649423
